Vrest,Upstroke,Vpeak,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,GKr_0.06__Label,PCa_15.13__Label
-87.735,53.716,41.058,152.3,218.44,238.48,300.6,62.124,0.00027809,0.0004035,308.62,665.33,356.71,0.00013065,1,1
-88.151,51.496,35.334,144.29,212.42,230.46,284.57,54.108,0.00032673,0.000391,194.39,496.99,302.61,6.629e-05,0,0
-87.799,57.031,40.397,128.26,196.39,216.43,290.58,74.148,0.00039353,0.00045449,196.39,494.99,298.6,6.3354e-05,1,1
-87.993,53.076,38.828,120.24,166.33,176.35,214.43,38.076,0.00037357,0.00042024,206.41,521.04,314.63,4.9854e-05,1,0
-87.981,51.97,35.184,132.26,186.37,200.4,260.52,60.12,0.00039142,0.0004661,206.41,531.06,324.65,7.8288e-05,0,0
-88.086,56.272,40.678,128.26,192.38,208.42,274.55,66.132,0.00048225,0.00056656,176.35,458.92,282.57,8.653e-05,1,1
-87.892,52.492,36.906,116.23,164.33,176.35,218.44,42.084,0.00026107,0.00034081,220.44,533.07,312.63,8.1853e-05,0,0
-88.293,55.332,40.9,128.26,192.38,206.41,262.53,56.112,0.00035599,0.00044024,212.42,529.06,316.63,8.7196e-05,0,0
-88.216,53.246,37.873,124.25,174.35,186.37,242.48,56.112,0.00047535,0.00053744,168.34,448.9,280.56,6.442e-05,0,0
-87.923,54.529,39.074,124.25,178.36,192.38,244.49,52.104,0.00025524,0.00033216,266.53,611.22,344.69,8.0433e-05,1,1
-87.905,55.066,40.103,168.34,268.54,304.61,410.82,106.21,0.00052008,0.00064901,192.38,513.03,320.64,0.00013245,1,1
-88.059,54.961,37.648,104.21,148.3,160.32,202.4,42.084,0.0002361,0.00031495,264.53,623.25,358.72,8.2431e-05,0,0
-87.827,50.228,39.744,130.26,184.37,198.4,244.49,46.092,0.00030803,0.00041303,272.55,635.27,362.73,0.00011007,1,0
-87.488,50.326,39.014,146.29,212.42,232.46,304.61,72.144,0.00034326,0.00047762,272.55,609.22,336.67,0.00013887,1,1
-87.8,54.304,39.661,112.22,146.29,156.31,190.38,34.068,0.00028058,0.00042975,220.44,527.05,306.61,0.00015133,0,0
-87.746,54.889,38.883,114.23,170.34,186.37,230.46,44.088,0.00021678,0.00029318,258.52,577.15,318.64,7.8626e-05,1,0
-87.902,55.283,39.392,108.22,160.32,174.35,218.44,44.088,0.0003899,0.00046491,174.35,442.89,268.54,7.6445e-05,0,0
-87.911,54.453,36.491,174.35,270.54,298.6,384.77,86.172,0.00039333,0.00047271,210.42,541.08,330.66,8.3002e-05,0,1
-88.2,54.958,39.098,122.24,186.37,198.4,244.49,46.092,0.00022281,0.00029671,200.4,480.96,280.56,7.5152e-05,0,0
-88.017,53.048,34.948,126.25,182.36,200.4,266.53,66.132,0.00041713,0.00049421,190.38,503.01,312.63,8.0053e-05,0,0
-87.916,54.081,38.68,140.28,196.39,214.43,274.55,60.12,0.00046513,0.00056496,212.42,511.02,298.6,0.00010292,1,1
-88.119,56.721,40.678,112.22,172.34,184.37,238.48,54.108,0.0002547,0.000351,212.42,509.02,296.59,9.8038e-05,1,0
-87.841,52.74,33.309,122.24,170.34,184.37,226.45,42.084,0.00033176,0.00040166,196.39,503.01,306.61,7.2168e-05,0,0
-88.133,55.141,39.784,128.26,180.36,194.39,244.49,50.1,0.00047352,0.00054876,194.39,515.03,320.64,7.9251e-05,0,0
-87.975,54.082,36.346,106.21,148.3,160.32,204.41,44.088,0.0003025,0.00037503,206.41,507.01,300.6,7.4489e-05,0,0
-88,57.089,40.969,132.26,210.42,230.46,298.6,68.136,0.00027847,0.00036587,230.46,547.09,316.63,8.9844e-05,1,1
-87.913,50.942,37.553,124.25,168.34,182.36,230.46,48.096,0.00035324,0.00047346,236.47,583.17,346.69,0.00012435,0,0
-88.165,54.459,36.383,102.2,146.29,160.32,208.42,48.096,0.00039073,0.00045663,184.37,478.96,294.59,6.8196e-05,0,0
-88.006,57.331,40.198,120.24,180.36,196.39,244.49,48.096,0.00028909,0.00035055,224.45,551.1,326.65,6.4257e-05,0,0
-87.837,55.638,38.284,148.3,244.49,268.54,346.69,78.156,0.00026559,0.00035251,214.43,527.05,312.63,8.9046e-05,0,1
-88.2,54.238,38.858,110.22,152.3,164.33,210.42,46.092,0.00022207,0.00028562,228.46,527.05,298.6,6.5096e-05,1,0
-88.027,55.249,38.967,144.29,216.43,238.48,302.61,64.128,0.00051612,0.00057589,182.36,494.99,312.63,6.3312e-05,1,1
-87.779,50.056,34.29,120.24,166.33,180.36,230.46,50.1,0.0002694,0.00035943,290.58,667.33,376.75,9.5419e-05,0,0
-88.033,52.137,37.75,122.24,170.34,182.36,222.44,40.08,0.00034101,0.00043173,214.43,527.05,312.63,9.3451e-05,1,0
-87.914,56.99,40.987,166.33,256.51,284.57,366.73,82.164,0.00035149,0.00043001,284.57,661.32,376.75,8.5453e-05,1,1
-87.881,53.888,38.934,130.26,196.39,214.43,272.55,58.116,0.00026244,0.00035209,266.53,619.24,352.71,9.3484e-05,1,1
-88.016,52.445,34.715,134.27,198.4,218.44,292.59,74.148,0.000267,0.00035205,254.51,599.2,344.69,8.8465e-05,0,0
-87.89,51.174,41.993,146.29,200.4,216.43,272.55,56.112,0.00041603,0.00057793,220.44,515.03,294.59,0.00016428,1,1
-87.829,54.205,38.384,108.22,144.29,154.31,188.38,34.068,0.00045853,0.00055485,204.41,531.06,326.65,0.00010041,0,0
-88.08,56.956,40.905,132.26,198.4,214.43,276.55,62.124,0.00021596,0.00030296,222.44,505.01,282.57,8.8307e-05,0,0
-87.844,52.587,35.401,116.23,164.33,178.36,224.45,46.092,0.00029557,0.00037543,196.39,486.97,290.58,8.1564e-05,0,0
-87.959,53.105,40.861,170.34,260.52,288.58,372.75,84.168,0.00029684,0.00041856,246.49,593.19,346.69,0.00012527,1,1
-88.077,50.921,34.415,124.25,176.35,190.38,242.48,52.104,0.00035612,0.00041288,208.42,531.06,322.65,5.9895e-05,0,0
-87.696,54.783,37.426,110.22,142.28,150.3,180.36,30.06,0.00034066,0.00047615,194.39,482.97,288.58,0.00013778,1,0
-88.049,55.521,40.144,122.24,182.36,198.4,258.52,60.12,0.00031831,0.00039554,258.52,621.24,362.73,8.2227e-05,1,0
-87.943,55.563,40.275,126.25,174.35,188.38,242.48,54.108,0.00042855,0.00053815,210.42,517.03,306.61,0.00011262,0,0
-87.742,56.245,39.243,144.29,218.44,238.48,318.64,80.16,0.00037039,0.0004879,174.35,448.9,274.55,0.00011876,1,1
-87.609,50.684,42.128,150.3,220.44,236.47,292.59,56.112,0.00034886,0.00047924,212.42,503.01,290.58,0.00013293,1,1
-88.047,53.319,39.396,156.31,220.44,240.48,300.6,60.12,0.00031159,0.00040474,192.38,462.93,270.54,9.396e-05,1,1
-87.952,57.597,40.909,146.29,254.51,284.57,376.75,92.184,0.00026622,0.00036787,220.44,541.08,320.64,0.00010392,1,1
-88.08,55.281,38.454,132.26,192.38,206.41,260.52,54.108,0.00025591,0.00031827,230.46,539.08,308.62,6.4461e-05,0,0
-87.862,55.942,41.979,152.3,230.46,252.51,330.66,78.156,0.00031692,0.00042428,186.37,466.93,280.56,0.00010839,1,1
-88.143,55.065,39.102,166.33,254.51,280.56,360.72,80.16,0.00047409,0.0005482,186.37,501,314.63,7.7184e-05,1,1
-87.936,56.877,41.432,128.26,194.39,214.43,282.57,68.136,0.00027351,0.00035551,240.48,557.11,316.63,8.4489e-05,1,1
-87.831,58.162,41.213,138.28,242.48,268.54,338.68,70.14,0.0003341,0.00042463,184.37,478.96,294.59,9.2349e-05,0,1
-87.918,52.233,35.603,120.24,188.38,208.42,276.55,68.136,0.00030405,0.0003748,212.42,525.05,312.63,7.3118e-05,0,1
-87.781,54.479,37.705,138.28,210.42,232.46,306.61,74.148,0.00046474,0.00055079,208.42,537.07,328.66,9.051e-05,1,1
-87.845,51.194,38.578,148.3,228.46,248.5,312.63,64.128,0.00027374,0.00036347,200.4,482.97,282.57,9.1032e-05,1,1
-87.683,56.622,41.301,122.24,184.37,198.4,254.51,56.112,0.00031636,0.00044461,262.53,609.22,346.69,0.00013265,1,1
-88.015,58.186,41.679,102.2,160.32,174.35,230.46,56.112,0.00023469,0.00032784,266.53,621.24,354.71,9.6571e-05,0,0
-88.055,56.176,41.485,166.33,262.53,288.58,380.76,92.184,0.00041609,0.00050887,180.36,480.96,300.6,9.4747e-05,1,1
-88.309,57.439,41.494,112.22,168.34,182.36,234.47,52.104,0.00032909,0.00039128,216.43,535.07,318.64,6.5087e-05,0,0
-87.448,52.894,40.383,158.32,242.48,266.53,354.71,88.176,0.00033901,0.00046782,244.49,567.13,322.65,0.0001321,1,1
-88.123,54.291,37.227,116.23,172.34,186.37,232.46,46.092,0.00038538,0.00044181,150.3,390.78,240.48,5.7177e-05,0,0
-88.395,54.764,38.808,134.27,190.38,206.41,274.55,68.136,0.00048945,0.00054632,190.38,505.01,314.63,6.0776e-05,1,0
-87.863,53.672,40.861,154.31,218.44,238.48,302.61,64.128,0.00038365,0.00050845,244.49,565.13,320.64,0.00012841,1,1
-87.862,53.799,39.975,148.3,228.46,248.5,320.64,72.144,0.00025678,0.00032946,274.55,611.22,336.67,7.6208e-05,1,1
-88.047,53.708,35.909,128.26,194.39,212.42,270.54,58.116,0.00039662,0.00044676,138.28,370.74,232.46,5.085e-05,0,0
-88.001,56.496,39.709,100.2,152.3,164.33,216.43,52.104,0.00027962,0.00036282,222.44,531.06,308.62,8.5291e-05,0,0
-88.001,58.449,41.718,116.23,170.34,186.37,242.48,56.112,0.00026396,0.00033773,270.54,611.22,340.68,7.7353e-05,1,0
-87.858,56.718,39.56,122.24,194.39,210.42,264.53,54.108,0.00028551,0.00035535,234.47,559.12,324.65,7.2666e-05,1,1
-87.867,55.849,38.465,142.28,210.42,230.46,306.61,76.152,0.00047921,0.00056679,230.46,579.16,348.7,9.3387e-05,1,1
-87.891,56.524,40.765,168.34,258.52,284.57,356.71,72.144,0.0002579,0.00033077,288.58,617.23,328.66,7.6282e-05,1,1
-88.081,54.145,37.063,172.34,244.49,270.54,358.72,88.176,0.00027425,0.00036485,272.55,617.23,344.69,9.4339e-05,1,1
-87.928,52.83,36.089,126.25,188.38,206.41,268.54,62.124,0.00051193,0.00060718,150.3,396.79,246.49,9.6414e-05,0,1
-87.806,53.323,34.1,134.27,196.39,216.43,274.55,58.116,0.00027014,0.0003392,244.49,583.17,338.68,7.2247e-05,0,0
-88.058,56.716,40.976,122.24,180.36,194.39,254.51,60.12,0.00047977,0.00056766,184.37,474.95,290.58,9.0528e-05,0,0
-88.045,54.103,37.743,136.27,224.45,244.49,314.63,70.14,0.00027357,0.00033227,196.39,490.98,294.59,6.0188e-05,1,1
-88.111,51.097,40.987,148.3,210.42,228.46,294.59,66.132,0.00033586,0.00048115,284.57,661.32,376.75,0.00015177,1,1
-87.819,54.854,37.036,112.22,170.34,186.37,246.49,60.12,0.00042209,0.00048066,190.38,499,308.62,6.1591e-05,0,0
-87.616,54.508,41.513,122.24,164.33,174.35,214.43,40.08,0.00041729,0.00054062,264.53,631.26,366.73,0.00013016,1,0
-88.21,50.886,36.585,142.28,212.42,232.46,306.61,74.148,0.00042257,0.00048549,164.33,438.88,274.55,6.4405e-05,1,1
-87.682,58.665,42.077,114.23,178.36,196.39,260.52,64.128,0.00029148,0.00037826,242.48,575.15,332.67,8.99e-05,1,0
-87.998,54.821,38.285,134.27,194.39,210.42,264.53,54.108,0.00032046,0.00038055,236.47,581.16,344.69,6.3984e-05,1,0
-87.552,53.153,40.947,142.28,208.42,226.45,290.58,64.128,0.00024136,0.00035553,276.55,615.23,338.68,0.00011753,1,1
-87.943,50.893,37.462,152.3,222.44,242.48,300.6,58.116,0.00048982,0.00055587,172.34,464.93,292.59,6.8739e-05,0,1
-87.767,56.611,40.32,136.27,208.42,228.46,298.6,70.14,0.00042236,0.00050195,206.41,519.04,312.63,8.2822e-05,1,1
-87.909,53.668,38.971,126.25,174.35,188.38,244.49,56.112,0.00035751,0.00048085,268.54,643.29,374.75,0.00012959,1,0
-87.989,56.604,40.317,126.25,192.38,212.42,282.57,70.14,0.00028084,0.00037458,282.57,641.28,358.72,9.8422e-05,0,1
-87.862,53.708,38.626,158.32,232.46,254.51,324.65,70.14,0.00049491,0.0005931,206.41,539.08,332.67,0.00010287,1,1
-87.957,57.454,41.737,122.24,186.37,202.4,256.51,54.108,0.00039032,0.00046037,214.43,539.08,324.65,7.3686e-05,1,0
-87.925,49.558,35.54,162.32,254.51,290.58,400.8,110.22,0.00032718,0.00042548,278.56,647.29,368.74,0.00010397,1,1
-87.964,54.476,39.975,154.31,236.47,256.51,318.64,62.124,0.00026587,0.00034386,246.49,577.15,330.66,8.0912e-05,1,1
-88.177,55.29,40.278,140.28,212.42,232.46,298.6,66.132,0.00052302,0.00058969,172.34,460.92,288.58,6.9648e-05,1,1
-87.851,57.472,41.587,122.24,190.38,206.41,268.54,62.124,0.00034452,0.00042048,214.43,523.05,308.62,7.8537e-05,1,1
-87.914,51.116,34.638,110.22,148.3,160.32,214.43,54.108,0.00023179,0.00031359,272.55,603.21,330.66,8.4702e-05,0,0
-87.855,55.325,40.897,118.24,168.34,180.36,220.44,40.08,0.00032828,0.00041979,218.44,529.06,310.62,9.4045e-05,1,0
-87.968,55.876,38.746,120.24,198.4,222.44,300.6,78.156,0.00025172,0.00034393,278.56,635.27,356.71,9.6217e-05,0,1
-87.934,55.583,36.907,136.27,210.42,234.47,298.6,64.128,0.00029182,0.00035292,218.44,535.07,316.63,6.3425e-05,0,1
-88.128,55.552,38.971,158.32,250.5,280.56,364.73,84.168,0.00029894,0.00041268,282.57,647.29,364.73,0.00011892,1,1
-87.798,55.635,40.013,128.26,182.36,198.4,258.52,60.12,0.00037745,0.00053103,240.48,581.16,340.68,0.00015786,1,0
-87.937,57.633,41.408,124.25,184.37,204.41,272.55,68.136,0.00049511,0.00056143,196.39,503.01,306.61,6.962e-05,1,1
-88.187,50.381,36.964,140.28,198.4,216.43,272.55,56.112,0.0003586,0.00045643,240.48,605.21,364.73,0.0001031,0,0
-87.84,51.751,34.935,110.22,154.31,170.34,224.45,54.108,0.00035311,0.00043747,204.41,523.05,318.64,8.7178e-05,0,0
-87.949,53.94,36.655,118.24,170.34,186.37,238.48,52.104,0.00029462,0.00036176,250.5,615.23,364.73,7.1583e-05,0,0
-87.883,56.508,39.723,104.21,154.31,166.33,208.42,42.084,0.00024352,0.00032706,266.53,621.24,354.71,8.7155e-05,0,0
-88.04,55.688,40.928,154.31,228.46,248.5,314.63,66.132,0.00051347,0.00060059,174.35,466.93,292.59,8.9823e-05,1,1
-87.892,52.055,36.423,118.24,162.32,174.35,220.44,46.092,0.00025592,0.00035572,288.58,673.35,384.77,0.00010519,0,0
-87.621,52.293,38.316,130.26,188.38,202.4,244.49,42.084,0.00022034,0.00030946,314.63,687.37,372.75,9.4032e-05,0,1
-88.016,54.564,38.971,146.29,214.43,232.46,294.59,62.124,0.0003721,0.0004418,214.43,537.07,322.65,7.3082e-05,1,1
-87.997,57.706,41.213,122.24,176.35,190.38,244.49,54.108,0.0004986,0.00059879,198.4,494.99,296.59,0.0001033,1,1
-87.956,56.857,39.961,126.25,196.39,212.42,268.54,56.112,0.00049273,0.00053873,152.3,412.83,260.52,4.7642e-05,1,1
-87.762,57.065,41.482,142.28,206.41,224.45,288.58,64.128,0.00043642,0.00052587,228.46,561.12,332.67,9.3901e-05,1,1
-87.959,54.494,38.796,128.26,186.37,204.41,264.53,60.12,0.00051367,0.00060924,212.42,549.1,336.67,0.00010094,1,1
-87.673,51.856,33.358,122.24,164.33,178.36,236.47,58.116,0.00024386,0.00034026,260.52,591.18,330.66,9.9183e-05,0,0
-87.941,52.695,37.453,126.25,186.37,202.4,258.52,56.112,0.0003425,0.00042519,218.44,545.09,326.65,8.5964e-05,0,0
-88.085,57.082,39.631,126.25,194.39,212.42,282.57,70.14,0.0003261,0.00039032,196.39,490.98,294.59,6.6069e-05,1,0
-88.024,56.303,41.792,120.24,172.34,184.37,228.46,44.088,0.00028163,0.00038104,202.4,476.95,274.55,0.00010058,1,0
-88.122,57.448,40.435,84.168,128.26,140.28,186.37,46.092,0.00027739,0.00034229,226.45,549.1,322.65,6.7419e-05,0,0
-87.785,55.057,40.772,124.25,190.38,206.41,254.51,48.096,0.00035501,0.00042746,206.41,515.03,308.62,7.51e-05,0,1
-88.008,51.277,40.536,158.32,236.47,258.52,346.69,88.176,0.00045887,0.00055379,222.44,569.14,346.69,0.00010035,1,1
-87.771,54.603,37.851,178.36,308.62,334.67,410.82,76.152,0.00042075,0.00049517,172.34,448.9,276.55,7.6272e-05,1,1
-87.835,53.226,34.731,96.192,130.26,140.28,178.36,38.076,0.0004662,0.0005233,156.31,418.84,262.53,5.88e-05,0,0
-87.875,55.464,36.413,158.32,252.51,278.56,348.7,70.14,0.00045696,0.00051571,174.35,474.95,300.6,6.1388e-05,0,1
-88.075,52.493,32.423,146.29,200.4,222.44,296.59,74.148,0.00024048,0.00031215,278.56,617.23,338.68,7.4998e-05,0,0
-88.064,56.777,39.401,108.22,158.32,172.34,222.44,50.1,0.0002167,0.00028318,252.51,567.13,314.63,6.8525e-05,0,0
-88.119,52.543,37.465,112.22,154.31,166.33,206.41,40.08,0.00039886,0.00048823,210.42,541.08,330.66,9.3087e-05,0,0
-87.999,55.051,37.968,132.26,196.39,218.44,290.58,72.144,0.00044658,0.00055063,220.44,567.13,346.69,0.00010899,0,1
-87.91,51.026,37.972,128.26,182.36,196.39,242.48,46.092,0.00031253,0.00040401,244.49,593.19,348.7,9.5595e-05,0,0
-87.967,51.724,37.048,138.28,204.41,222.44,286.57,64.128,0.00042965,0.00051935,186.37,480.96,294.59,9.2208e-05,0,1
-88.068,48.938,39.817,156.31,238.48,258.52,324.65,66.132,0.00051312,0.00057558,168.34,460.92,292.59,6.537e-05,0,1
-87.82,57.573,41.919,126.25,202.4,220.44,276.55,56.112,0.00023115,0.00031279,246.49,561.12,314.63,8.3919e-05,1,0
-88.131,57.286,40.452,100.2,150.3,164.33,206.41,42.084,0.00044385,0.00049686,144.29,378.76,234.47,5.3734e-05,0,0
-88.134,57.419,39.944,86.172,132.26,146.29,194.39,48.096,0.00025733,0.00031372,222.44,547.09,324.65,5.8752e-05,0,0
-87.91,56.96,41.046,134.27,204.41,224.45,296.59,72.144,0.00047718,0.00059742,202.4,515.03,312.63,0.00012357,1,1
-87.915,53.362,33.061,114.23,166.33,182.36,242.48,60.12,0.00032358,0.00037792,216.43,549.1,332.67,5.758e-05,0,0
-88.057,56.44,38.959,96.192,148.3,160.32,208.42,48.096,0.00022364,0.00029204,254.51,609.22,354.71,7.1521e-05,0,0
-87.932,52.578,35.3,138.28,192.38,210.42,272.55,62.124,0.00030167,0.00036914,280.56,643.29,362.73,7.2736e-05,1,1
-87.973,56.428,37.435,98.196,156.31,174.35,230.46,56.112,0.00029212,0.0003629,200.4,492.99,292.59,7.2439e-05,0,0
-88.064,49.831,35.778,144.29,202.4,216.43,270.54,54.108,0.00030279,0.00037044,274.55,641.28,366.73,7.2938e-05,1,1
-87.713,52.547,36.425,112.22,162.32,174.35,220.44,46.092,0.00028832,0.00034334,222.44,543.09,320.64,5.7664e-05,1,1
-88.11,57.156,41.67,146.29,234.47,256.51,340.68,84.168,0.00046833,0.00057129,162.32,436.87,274.55,0.00010435,1,1
-87.915,58.47,41.933,138.28,214.43,236.47,316.63,80.16,0.00025713,0.00034672,236.47,557.11,320.64,9.195e-05,1,1
-87.682,55.35,38.747,106.21,156.31,170.34,212.42,42.084,0.00044412,0.00051319,150.3,390.78,240.48,7.0026e-05,1,0
-87.992,54.091,38.208,124.25,174.35,188.38,242.48,54.108,0.00022163,0.00032436,284.57,625.25,340.68,0.00010589,1,0
-88.218,57.487,40.022,102.2,154.31,168.34,220.44,52.104,0.00030405,0.0003578,206.41,507.01,300.6,5.5834e-05,0,0
-87.799,49.701,37.002,128.26,184.37,198.4,246.49,48.096,0.00033868,0.00041329,238.48,583.17,344.69,7.8834e-05,1,0
-87.862,46.888,32.648,130.26,184.37,200.4,262.53,62.124,0.00024948,0.00031406,256.51,617.23,360.72,6.8364e-05,0,0
-87.875,52.378,38.396,158.32,238.48,260.52,336.67,76.152,0.00034612,0.00043186,268.54,637.27,368.74,9.1671e-05,1,1
-88.079,50.938,36.605,120.24,166.33,180.36,224.45,44.088,0.00026241,0.00035626,260.52,631.26,370.74,9.8143e-05,0,0
-87.926,54.923,40.102,148.3,220.44,238.48,310.62,72.144,0.00035683,0.00045605,244.49,575.15,330.66,0.00010324,1,1
-88.162,58.024,41.318,88.176,134.27,148.3,194.39,46.092,0.00029856,0.00037085,206.41,525.05,318.64,7.4685e-05,0,0
-88.162,58.577,40.968,106.21,174.35,192.38,248.5,56.112,0.00031144,0.00037477,206.41,519.04,312.63,6.5714e-05,0,0
-88.047,48.547,35.807,134.27,188.38,204.41,258.52,54.108,0.00029648,0.00038123,236.47,565.13,328.66,8.7781e-05,1,0
-88.181,56.277,39.769,154.31,238.48,268.54,348.7,80.16,0.00025541,0.00032332,286.57,647.29,360.72,7.2312e-05,0,1
-88.045,54.222,40.489,128.26,180.36,192.38,244.49,52.104,0.00036778,0.00050842,232.46,567.13,334.67,0.00014478,1,0
-87.883,53.344,39.88,150.3,234.47,256.51,326.65,70.14,0.00036759,0.0004605,202.4,515.03,312.63,9.5654e-05,0,1
-88.028,53.806,38.721,142.28,224.45,244.49,316.63,72.144,0.00029912,0.00037599,188.38,474.95,286.57,7.8262e-05,1,1
-87.79,55.187,38.616,122.24,172.34,188.38,256.51,68.136,0.00046641,0.00057056,230.46,585.17,354.71,0.00011001,1,0
-88.119,56.369,37.553,98.196,140.28,152.3,202.4,50.1,0.00032653,0.00043064,208.42,523.05,314.63,0.00010653,0,0
-87.825,57.275,41.403,154.31,250.5,278.56,368.74,90.18,0.00021122,0.00028987,330.66,691.38,360.72,8.3362e-05,1,1
-87.835,56.417,41.478,138.28,210.42,230.46,302.61,72.144,0.00024589,0.00034739,306.61,671.34,364.73,0.00010636,1,1
-88.458,51.416,39.221,148.3,222.44,242.48,314.63,72.144,0.00050488,0.0005674,170.34,466.93,296.59,6.5659e-05,0,1
-87.982,55.39,39.036,124.25,190.38,206.41,268.54,62.124,0.00032081,0.00041442,232.46,565.13,332.67,9.6959e-05,0,0
-87.917,52.677,35.53,108.22,146.29,158.32,210.42,52.104,0.00046018,0.00054936,176.35,468.94,292.59,9.1675e-05,0,0
-87.91,51.503,36.705,138.28,188.38,204.41,260.52,56.112,0.00039224,0.00049226,250.5,611.22,360.72,0.0001058,0,1
-88.03,57.298,40.885,128.26,192.38,210.42,268.54,58.116,0.00043459,0.00049883,160.32,428.86,268.54,6.5832e-05,1,0
-87.878,50.949,38.581,140.28,200.4,216.43,268.54,52.104,0.0002725,0.00037079,280.56,615.23,334.67,0.00010197,1,1
-87.985,54.863,39.311,142.28,208.42,226.45,278.56,52.104,0.00028438,0.00035744,258.52,601.2,342.69,7.6759e-05,0,1
-87.874,49.537,36.984,134.27,206.41,222.44,284.57,62.124,0.00044041,0.0004971,184.37,464.93,280.56,5.916e-05,1,1
-88.22,55.429,41.198,128.26,190.38,204.41,258.52,54.108,0.00037253,0.00043826,188.38,472.95,284.57,6.7852e-05,1,0
-88.2,56.315,39.912,118.24,188.38,208.42,272.55,64.128,0.00026761,0.00036776,246.49,591.18,344.69,0.00010342,0,0
-87.933,50.975,38.436,134.27,184.37,200.4,256.51,56.112,0.00052896,0.00061773,202.4,525.05,322.65,9.3364e-05,0,1
-87.926,58.199,41.243,114.23,186.37,206.41,270.54,64.128,0.00042316,0.00047875,140.28,384.77,244.49,5.6185e-05,0,1
-88.109,54.41,37.842,120.24,176.35,192.38,254.51,62.124,0.00028427,0.0003611,204.41,484.97,280.56,7.8174e-05,1,1
-87.788,57.634,42.057,118.24,174.35,190.38,244.49,54.108,0.00029606,0.00041251,236.47,531.06,294.59,0.00011834,1,1
-87.906,53.164,37.886,110.22,150.3,160.32,200.4,40.08,0.00035809,0.00044076,178.36,450.9,272.55,8.4196e-05,0,0
-88.037,57.056,41.513,100.2,150.3,162.32,212.42,50.1,0.00025922,0.00033808,260.52,605.21,344.69,8.2319e-05,1,0
-88.134,54.495,35.24,104.21,154.31,170.34,226.45,56.112,0.00030374,0.00037169,190.38,470.94,280.56,6.9329e-05,0,0
-87.754,53.885,40.756,168.34,254.51,282.57,360.72,78.156,0.0003931,0.0005103,282.57,657.31,374.75,0.00012471,1,1
-87.993,50.199,39.272,126.25,170.34,180.36,220.44,40.08,0.00040434,0.00049592,216.43,539.08,322.65,9.5279e-05,1,0
-87.765,55.935,37.404,86.172,120.24,130.26,172.34,42.084,0.00026046,0.00035958,248.5,593.19,344.69,0.00010229,0,0
-88.061,51.716,37.101,130.26,190.38,204.41,264.53,60.12,0.00030873,0.00038101,224.45,557.11,332.67,7.5404e-05,0,0
-88.054,57.315,39.901,156.31,246.49,272.55,356.71,84.168,0.00043823,0.00050558,198.4,521.04,322.65,7.0845e-05,1,1
-88.031,51.691,36.655,126.25,176.35,188.38,234.47,46.092,0.00046039,0.00052654,180.36,466.93,286.57,6.8631e-05,1,0
-87.967,51.798,38.634,168.34,242.48,268.54,360.72,92.184,0.00023149,0.00034379,280.56,603.21,322.65,0.00011494,1,1
-88.034,54.2,38.489,136.27,198.4,216.43,270.54,54.108,0.00027689,0.00038916,272.55,625.25,352.71,0.0001164,0,0
-87.701,56.681,39.838,130.26,208.42,230.46,320.64,90.18,0.00041427,0.00048599,180.36,470.94,290.58,7.3722e-05,1,1
-88.212,52.192,35.511,134.27,184.37,198.4,254.51,56.112,0.00043618,0.00049959,190.38,499,308.62,6.6569e-05,1,0
-87.637,57.688,41.676,128.26,198.4,218.44,294.59,76.152,0.00041215,0.00052799,210.42,513.03,302.61,0.00011859,1,1
-88.132,56.882,40.958,132.26,196.39,214.43,278.56,64.128,0.00032556,0.0004087,254.51,617.23,362.73,8.8125e-05,0,0
-87.994,55.642,36.848,100.2,148.3,164.33,222.44,58.116,0.00035536,0.00042111,230.46,581.16,350.7,7.012e-05,0,0
-88.208,56.768,40.876,170.34,270.54,294.59,380.76,86.172,0.00035119,0.00041886,196.39,517.03,320.64,7.0235e-05,1,1
-88,53.79,39.043,130.26,186.37,200.4,254.51,54.108,0.00027499,0.00038893,300.6,687.37,386.77,0.00012013,0,0
-88.021,57.667,41.84,126.25,202.4,224.45,308.62,84.168,0.00025801,0.00036818,306.61,677.35,370.74,0.00011546,0,1
-87.871,51.427,35.878,144.29,206.41,222.44,278.56,56.112,0.00044405,0.00051191,180.36,470.94,290.58,7.0546e-05,0,0
-88.089,50.769,35.413,94.188,122.24,132.26,164.33,32.064,0.00033255,0.00039194,194.39,507.01,312.63,6.1892e-05,0,0
-87.943,54.909,37.223,134.27,202.4,224.45,296.59,72.144,0.00048731,0.00056508,200.4,523.05,322.65,8.1805e-05,1,1
-87.788,49.993,34.744,156.31,226.45,248.5,306.61,58.116,0.0005106,0.00060083,146.29,396.79,250.5,9.1693e-05,1,0
-88.02,55.449,39.007,162.32,252.51,274.55,344.69,70.14,0.00052403,0.00058235,164.33,456.91,292.59,6.0944e-05,1,1
-87.697,50.355,40.466,158.32,234.47,256.51,352.71,96.192,0.00043334,0.00054722,274.55,643.29,368.74,0.00012147,1,1
